question_id,subject_id,type_id,grade_id,difficulty_id,content,answer,analysis,options,created_date,row_index
2636582110240768,2613.0,,4.0,,【详解】 本题考查学生掌握文学常识的能力。 《古诗十九首》是中国古代文人五言诗选辑，由南朝萧统从传世无名氏古诗中选录十九首编入《文选》而成。《古诗十九首》除了游子之歌，便是思妇之词，抒发游子的羁旅情怀和思妇闺愁是它的基本内容。二者相互补充，围绕着同一个主题，是一个问题的两个方面。《古诗十九首》所表现的游子思妇各种复杂的思想情感，在中国古代具有普遍性和典型意义，千百年来引起读者的广泛共鸣。同时，这些作品还透彻地揭示出许多人生哲理，诗的作者对人生真谛的领悟使这些诗篇具有深邃的意蕴，诗意盎然而又不乏思辨色彩。所以题干说法正确。,,,,1970-01-01 00:00:00,1029.0
2636704565444608,120605.0,,3.0,,【详解】 根据题干可知，本题考查感叹句，中心词是“漂亮” beautiful ，形容词，因此用 how 来引导感叹句，其结构为： How+ 形容词 + 主谓；“发夹”英文表达是 hair clip， 做主语；根据 is 可知，这里应该用形容词 beautiful 。故填 How beautiful ； hair clip 。,,,,1970-01-01 00:00:00,1030.0
2637120661069824,260307.0,,4.0,,(1)题详解： 本题考查学生理解常见文言实词在文中的含义的能力。 D. “就”，成功。句意为：荆轲自己知道事情不能成功了，靠着柱子笑着。 故选 D 。 (2)题详解： 本题考查学生理解常见文言虚词在文中的意义和用法的能力。 A. 都是能愿动词，“能”； B. 介词，“因为” / 介词，“用”； C. 都是副词，“正”； D. 都是副词，“就”。 故选 B 。 (3)题详解： 本题考查学生筛选并整合文中信息，归纳内容要点、概括中心意思的能力。 D. “侍医夏无且举起手里拿着的药囊把荆轲打倒在地”无中生有。原文只是说侍医夏无且举起手里拿着的药囊朝荆轲投掷过去，而没有说“把荆轲打倒在地”。 故选 D 。 (4)题详解： 本题考查学生理解并翻译文言文句子的能力。 “既”，已经，一般在文中可以翻译成……之后；“发”，打开；“穷”，尽，这里指地图全部展开，“见”，通“现”，出现、显露。 参考译文： 到达秦国后，拿着价值千金的礼物，优厚地赠送给秦王的宠臣中庶子蒙嘉。 蒙嘉替他事先向秦王进言，说：“燕王确实非常惧怕大王的威势，不敢出兵来抗拒，愿意全国上下都做秦国的臣民，排在诸侯的行列里(意为：燕国愿意同别的诸侯一起尊秦王为天子)像秦国的郡县那样贡纳赋税，俾能守住祖先的宗庙。他们诚惶诚恐，不敢自己来陈述，恭谨地砍下樊於期的头颅和献上燕国督亢一带的地图，用盒子封好，燕王在朝廷上行跪拜大礼送出来，派使者来禀告大王。一切听凭大王吩咐。” 秦王听了蒙嘉的话，非常高兴。于是穿了上朝的礼服，安排下隆重的九宾大礼仪式，在咸阳宫接见燕国的使者。 荆轲捧着装了樊於期头颅的盒子，秦武阳捧着地图匣子，按次序进宫，到达殿前的台阶下，秦武阳脸色都变了，十分害怕，秦国的群臣对此感到奇怪。荆轲回过头来对秦武阳笑了笑，上前替他向秦王谢罪说：“北方蛮夷地区的粗鄙人，没有拜见过天子，所以害怕，希望大王稍微原谅他些，让他在大王的面前完成他的使命。”秦王对荆轲说：“起来，取来武阳所拿的地图！” 荆轲拿了地图捧送给秦王，打开地图，地图全部打开，匕首就露了出来。于是荆轲左手抓住秦王的衣袖，右手拿着匕首刺秦王。还没有刺到秦王的身上，秦王非常惊骇，自己伸直身子站起来，挣断了袖子。秦王拔剑，剑太长，就握住剑鞘。当时秦王心里又怕又急，剑插得很紧，所以不能立即拔出来。 荆轲追逐秦王，秦王绕着柱子跑。秦国的君臣都惊呆了，事情突然发生，意料不到，大家都失去了常态。并且按照秦国的法律，臣子们侍立在殿上的，不能带一点兵器；那些宫廷侍卫握着武器，都排列在宫殿的台阶下面，没有君王的命令不能上殿。当危急的时候，来不及召唤阶下的侍卫，所以荆轲追逐秦王，大家仓猝间惊惶失措，没有武器用来击杀荆轲，仅仅用空手一起同荆轲搏斗。 这时，秦王的随从医官夏无且用他手里捧着的药袋投击荆轲。秦王还正在绕着柱子跑，仓猝间惊惶失措，不知道怎么办。侍臣们就说：“大王背着剑！大王背着剑！”秦王于是拔出剑用来攻击荆轲，砍断了荆轲的左大腿。荆轲倒下了，就举起他的匕首投击秦王，没有击中，击中了柱子。秦王又砍击荆轲，荆轲被砍伤了八处。 荆轲自己知道事情不能成功了，靠着柱子笑着，像撮箕一样地张开两腿坐在地上，骂道：“事情之所以没有成功，是想活生生地劫持你，一定要得到约契来回报燕太子啊！” 秦王的侍臣上前，斩杀荆轲。事后，秦王还头昏眼花了好长一段时间。,,,,1970-01-01 00:00:00,1031.0
2640778745561088,30202.0,,2.0,,There are some oranges in the __(1)__ ( 盒子 ).,,【详解】 句意：盒子里有一些橘子。由汉语提示可知为盒子，对应单词为box，故答案为box。,,1970-01-01 00:00:00,1032.0
2640938025754624,202.0,,2.0,,【分析】 根据 1 千米＝ 1000 米， 1 厘米＝ 10 毫米； 1 分＝ 60 秒进行单位换算。 【详解】 5 千米＝ 5 × 1000 ＝ 5000 米； 30 毫米＝ 30 ÷ 10 ＝ 3 厘米； 1 分 45 秒＝ 60 秒＋ 45 秒＝ 105 秒； 7 千米－ 4 千米＝ 3 千米＝ 3 × 1000 ＝ 3000 米。 【点睛】 高级单位转换为低级单位乘进率，低级单位转换成高级单位除以进率。,,,,1970-01-01 00:00:00,1033.0
2641787542429696,260804.0,,4.0,,【详解】 本题考查学生微写作的能力。 解读题目，应是写一段以 “我最喜爱的红楼人物”为主题的朗诵文字， 150 字左右。这要求考生要高度凝练的概括出人物的显著特点，以抒情语言表达自己对这些特质的喜爱之情。可选用排比句式，“我爱她（他）的……我爱她（他）的……我爱她（他）的……”来组织语言。也可以是别的句式，比如她（他）是多么……，最好也是排比，便于朗诵、抒情。具体人物可以是多情宽厚的贾宝玉，浪漫唯美的林黛玉，德才兼备的薛宝钗，精明强干的王熙凤……注意成文时要以审美的眼观关照人物，发掘优点，以表达自己的喜爱。若是写诗，可用象征手法，比如芙蓉花代表晴雯，可以把喜爱之情寄托在花上，通过对花的赞美来赞美人物；也可以直抒胸臆，以精美的语言表达喜爱之情。切忌空乏抒情，要把人物特点加进文字中。,,,,1970-01-01 00:00:00,1034.0
2899105801764864,,1003.0,,,阅读下面的材料，完成下面小题。 材料一： 中学生网络交友调查报告 中学生网络交友调查表明：约半数中学生倾向于将 “ 坦诚 ”“ 幽默 ” 和 “ 文明 ” 的人作为自己的网友。女生更在意网友聊天时说话是否文明，遇到说话不三不四的人会马上将其删除。约有9%的中学生表示最看重网友的素质，17%看重网友的才华，19%看重对方的外貌，31%看重人品，其余的则是凭感觉交网友，即 “ 聊得来就聊聊，聊不来就不聊 ” 。 材料二： 图1 图2 材料三： 王安石有个交情很深的朋友叫孙少述，王安石曾以诗相赠并引为知己。但当王安石做了宰相后，孙少述却一直不与他往来，大家议论纷纷，以为他们断交了，孙少述却自有想法。后来，王安石变法失败，丢掉了宰相职务到地方上做小官，这时孙少述又对他热情相待。两人互相宽慰致意，彼此谈文学经学，乐而忘返，总是到暮色苍茫，才依依惜别。 1. 下列对材料有关内容的理解，不正确的一项是（ ） A. 约半数的中学生倾向于结交“坦诚”“幽默”和“文明”的网友。 B. 网络调查表明，女生结交网友时更在意网友说话是否文明。 C. 从调查报告看，近三分之一的中学生结交网友看重人品。 D. 孙少述之所以与王安石断交，是因为王安石升官做了宰相。 2. 请从材料二当中 任选一幅 漫画，围绕“交友”话题概括其寓义。 3. 结合材料一和材料三，说说中学生在交友方面有哪些值得吸取的经验。,1. D 2. 图1概括示例：朋友间应求同存异，开心交往。（交友应尊重对方的喜好。交友应真心替对方着想。友谊是相互的，不能只索取，要学会给予。） 图2概括示例：君子之交淡如水。（朋友间要志趣相投，志同道合。朋友间要互相学习，互相促进。真正的朋友，是心灵的默契，心与心的相通。真正的朋友，是一个灵魂孕育在两个躯体里。） 3. ①交友应轻外貌，重人品。②交友时语言要文明得体，讲礼貌。③交友不能掺杂世俗杂念，不考虑职位高低、地位尊卑。④要交志同道合（志趣高雅）、相互理解的朋友。⑤交友要有原则，要维护人格独立和尊严。,,,,
2855521294868480,,1003.0,,,阅读下面的材料，完成下面小题。 【材料一】 大部分中学生对“明日复明日，明日何其多。我生待明日，万事成蹉跎”这首诗耳熟能详，但是在中学生的学习和生活中，拖延现象却屡见不鲜。拖延是个人在明知后果有害的情况下，仍然把计划要做的事情往后推迟的一种行为。 现实生活中认为自己患拖延症的人不少，调查表明：50%的中学生认为自己有拖延症，80%的大学生认为自己有拖延症。心理学家认为，“拖延”是一种普遍的心理和行为现象。每个人都会有不同程度的拖延行为。当拖延行为成为一种牢固的行为习惯时，那就是患上了拖延症。拖延症是一种心理疾病，会给个人的学习、工作、生活和身心健康带来消极影响。患有拖延症的人往往会产生自责情绪和负罪感，不断地否定自我，严重的还会伴有焦虑症、抑郁症。 【材料二】 拖延症常见的类型如下图： 造成拖延症的原因很多，其中最重要的是主观因素：有的人因害怕失败，不想承担失败的后果而拖延；有的人因过于追求完美，害怕达不到理想的效果而拖延；有的人本身就懒惰，不愿做事情；还有的人是受负面情绪影响，行动受阻。其次，也有外界因素，如任务过多或者难度过大，超出了个人的能力，会让人拖延或逃避任务；外界的诱惑尤其是娱乐方面的诱惑，也往往会导致拖延行为。 【材料三】 哈佛大学人才学家哈里克说：世上93%的人都因拖延的陋习而一事无成，这是因为拖延能杀伤人的积极性。当下，过大的工作压力会让人产生及时行乐、能拖就拖的想法。再加上手机、平板电脑等移动设备充斥着我们的生活，更是起到了推波助澜的作用。刷微博、刷微信、淘宝、玩游戏等等，让我们感到轻松愉悦，但时间也在不知不觉中流逝。当发现时间不够时，我们就会出现焦虑情绪。焦虑情绪和轻松状态不停地交替转化，最终造成拖延。 那么，如何克服拖延呢？答案是：行动起来！ 管理学家总结了一条行动力公式，叫“POA＝（P×A）/O”，POA是Power of Action，P是Partner，A是Acceleration，O是Objective， 即“行动力＝（伙伴×方法）/目标”。 1. 根据材料，下列理解 不正确 的一项是（ ） A. 患拖延症的人会产生自责情绪和负罪感，并会患上严重的焦虑症、抑郁症。 B. 拖延是个人在知后果有害的情况下，仍把计划做的事往后推迟的一种行为。 C. 任务过多或者难度过大以及娱乐方面的诱惑等都是造成拖延症的外界因素。 D. 过大的工作压力会杀伤人的积极性，让人产生及时行乐、能拖就拖的想法。 2. 下面是一位拖延症学生某个周日的观察记录，请根据材料二、材料三分析他有几种常见的拖延症类型和可能导致他拖延症的原因。 观察记录 8点：起床，吃早餐。 9点：家长叫他做作业，他说时间还早，要休息一下。 11点：家长再催，他依然说时间还早，作业肯定能做完。 12点：吃午饭，午休。 15点：开始做作业。 15点20分：跑去吃水果、用iPad听音乐。 17点：还在听音乐，家长问他作业是否完成，他说离明天上学还早呢，不着急。 22点：还未完成作业任务，家长想检查作业，他说都怪你们一直打扰我，让我不能专心写作业！ 第二天上学，老师给家长发来短信：您的孩子又没交作业！ 3. 克服拖延最好的方式就是增强行动力。请结合材料三中管理学家提出的“行动力公式”，谈谈怎样增强行动力。,1. A 2. 盲目自信、不能自控、埋怨他人原因：本身就懒惰，不愿完成作业；外界移动设备的推波助澜，娱乐的诱惑。 3. 找到更多一起行动的伙伴；寻找更多有效的方法或手段；找准目标，制定能达到、更集中的小目标。,,,,
2957394428346368,,1003.0,,,阅读选文，完成下面小题。 【材料一】 资料显示，中国内地大城市7至18岁的儿童、青少年中，100个男生就有12个超重：5个肥胖，100个女生就有7个超重、3个肥胖；青少年超重和肥胖的发生率近几年呈快速上升趋势，而学生体质呈下降趋势。对此，专家指出，国民整体能量摄入提高、洋快餐、含糖和碳酸饮料及甜食摄入增加是重要原因，在生活中应做到以下两点： （1）要控制饮食。饮食过量，吃得过饱，是肥胖的主要原因。因米面主要成分是碳水化合物，多食可在人体内转化成脂肪而积聚在皮下。因此每顿饭以吃八九成饱为宜。同时要限制高脂肪副食品的摄入量。 （2）要增强运动。每天不仅要增加运动量，而日要延长运动时间。因运动初期是消耗体内的糖类，只有较长时同的运动才能消耗贮存的脂肪。因此每天要坚持运动，而且要选用消耗性较大的运动，如长跑、跳绳、打篮球、踢足球、游泳、爬山等活动，关键在持之以恒。 【材料二】 某地青少年超重和肥胖发生率统计 【材料三】 膳食平衡避免隐性饥饿（节选） 肥胖也属营养不良 中国疾控中心营养与健康所学生营养室副主任张倩表示，儿童处于不同年龄段，需要分阶段补充各种营养。比如2岁至6岁儿童应保证足量食物摄入，并做到平街膳食，每天饮奶及足量水；6至17岁学龄儿童要三餐合理，不偏食、贪食，保证钙、铁及维生素摄入，并保持适量体重增长。张倩还说，所有儿童都应经常进行户外活动，6岁以上儿童应达到每天至少60分钟的充足运动。 当前，我国儿童肥胖问题日趋严重。实际上，肥胖同样也是营养不良的一种表现。肥胖儿童的营养不均衡问题非常严重，超重者的饮食习惯往往不良，摄入过多高热、高脂食物，却又排斥蔬菜水果等有益身体的食物，再加上运动不足，就造成营养不良的发生。因此，肥胖儿童更需要注意均衡膳食的摄入，减少高热、高脂食物的摄入，多吃蔬菜，增强运动，以达到健康减肥的目的。 重视学生一日三餐 据《北京市2015年度中小学生营养与健康状况报告》显示，北京市中小学生生长发育处于全国较高水平但仍存在膳食结构不尽合理、高强度身体活动少、睡眠不足、肥胖、超重等健康问题，学生们的饮食行为和营养知识有待改善和加强。 北京大学公共卫生学院营养与食品卫生系主任马冠生指出，应制订学生餐营养需求及营养操作相关标准，同时要加强学校餐供餐管理，定期对从业人员进行配餐、烹调培训；鼓励学校开设食堂，为不同年级不同生理状态的学生提供相应的群体配餐。 1. 下列对选文内容理解和分析有误的一项是（ ） A. 青少年超重和肥胖的发生率近几年呈快速上升趋势，而学生体质呈下降趋势。 B. 北京市中小学生生长发育处于全国较高水平，但仍存在膳食结构都不合理、高强度身体活动少、睡眠不足、肥胖、超重等健康问题。 C. “2岁至6岁儿童应保证足量食物摄入，并做到平衡膳食，每天饮奶及足量水；6至17岁学龄儿童要三餐合理，不；偏食、贪食，保证钙、铁及维生素摄入，并保持适量体重增长。” D. 肥胖儿童需要注意均衡膳食的摄人，减少高热、高脂食物的摄人，多吃蔬菜，增强运动，以达到健康减肥的目的。 2. 根据上文材料内容对出上联。 坚持运动助健康,1. B 2. 示例：挑剔饮食致肥胖,,,,
2964167351451648,,1003.0,,,阅读下面材料，完成下面小题。 【材料一】 方舱医院是指以医疗方舱为载体，医疗与医技保障功能综合集成的可快速部署的成套野外移动医疗平台。它一般由医疗功能单元、病房单元、技术保障单元等部分构成，是一种模块化卫生装备，具有紧急救治、外科处置、临床检验等多方面功能。 2020年2月，为了应对武汉发生的新型冠状病毒疫情，国家卫健委及相关单位在武汉建立了火神山医院、雷神山医院以及13座新型的“方舱医院”，初步统计可增加床位上万个。 【材料二】 3月11日，中国工程院副院长、呼吸与危重症医学专家王辰在武汉接受了新华社记者专访。 新华社记者：武汉的“方舱医院”有别于传统的方舱医院，是中国首创。您认为方舱医院在建设和使用上取得了什么经验？ 王辰：方舱医院确保了三项基本功能：一是隔离，把病人收到隔离场所，切断和家庭、社会的接触所造成的传播；二是治疗，对轻症病人给予符合疾病特点和规律的医疗照护；三是监测，及时发现病人病情加重并迅即转送到定点医院接受强化医疗。方舱医院的建设有三个特点：一是大容量。使用会展中心、体育馆、厂房、仓库等大空间场所，能迅速收治大量病人。最初启用的三家方舱医院即提供了4300多张床位，仿佛“吸引机”一样，把大量滞留于家庭的患者一下子都“吸”到方舱里来了，显著减少了社区传播，可以满足一般医疗要求，加强了患者救治。二是高速度。运进基本的医疗设施，方舱能够在极短的时间内高效建成。方舱划分出污染区、缓冲区和非污染区，达到“三区二线”的医院感染控制要求。三是低成本。利用现有场所，仅增加床板、隔板、床头柜等，改造好临时厕所、盥洗池等，接入基本设施即可。其他花费，亦低于或至少绝不高于普通医院。 【材料三】 火神山医院是首个接诊治疗新型冠状病毒感染的肺炎患者的专门医院，也是凝聚多方力量、诠释“中国速度”的一座医院。几百台大型机械、数千名工人同时作业，施工画面吸引 4000 多万中外网民在线观看……广大网友变身“网络包工头”“云监工”，密切关注医院建设过程。 10 天 10 夜争分夺秒，火神山医院在日夜轰鸣的机械声中拔地而起。这速度的背后，是中国建造技术的创新，是更丰富的抗“疫”经验，是同舟共济、坚不可摧的中国力量。 【材料四】 无论是非典还是此次疫情，我国皆在第一时间紧急建设专门收治病人的医院，如武汉火神山医院、武汉雷神山医院、北京小汤山医院，现将三所医院相关数据对比如下： 医院名称 建筑面积 （平方米） 编设床位 （个） 建设用时（天） 参与建 设人数 其他 武汉火神山医院 3.39 万 1000 10 4000+ 功能齐全、5G 网络全面覆盖 武汉雷神山医院 7.97 万 1500 14 7000+ 功能齐全、5G 网络全面覆盖 北京小汤山医院 2.25 万 1000 9 7000+ 收治全国 1/7 的“非典”病人，病死率世界最低、医院零投诉、医护人 员零感染 1. 下列对材料有关内容的理解，不正确的一项是（ ） A. 火神山医院的建成与使用完美诠释了“中国速度”，是技术创新和中国力量的体现。 B. 武汉火神山医院和雷神山医院5G网络全覆盖，得益于中国科技水平的发展和进步。 C. 新型冠状病毒可以人传人，具有超高的传播速率和致死率，我们不得不重视。 D. 疫情防控不是单个人或是单个部门的事，它是一项系统工程，需要社会各界的配合。 2. 依据（材料一）中示意图和（材料二），说说为什么选择这13个地方建“方舱医院”。 3. 面对紧急疫情而建设的收治医院是如何体现“中国速度”的?请阅读材料三、四简要概括。,1. C 2. 这13个方舱医院，多使用会展中心、体育馆等大容量的空间场所，能迅速收治大量病人。它们都充分利用现有设施，无需进行大规模改造，节约了成本。它们地处城市，交通便利，便于运输医疗设施，可以高速度建成。 3. ①皆在第一时间动工建设；②医院规模大，用时短，参建人数多；③功能齐全，建造技术新。,,,,
2846339626106880,,1003.0,,,阅读下面材料，完成问题。 【材料一】 2000年，习近平总书记在福建工作期间，极具前瞻性、创造性地做出了建设 “ 数字福建 ” 的战略决策，提出了 “ 数字化、网络化、可视化、智慧化 ” 的历届峰会数字福建建设目标，开创了数字省域建设的先河。2018年4月22日，首届数字中国建设峰会在福建省福州市开幕，本届峰会以 “ 信息化驱动现代化，加快建设数字中国 ” 为主题，展示我国电子政务和数字经济发展最新成果，交流数字中国建设体会和看法，进一步凝聚共识。2019年5月6日至8日，第二届数字中国建设峰会在福州海峡国际会展中心举行，本届峰会的主题是 “ 以信息化培育新动能 用新动能推动新发展 以新发展创造新辉煌 ” ，为期3天的峰会共对接数字经济项目587项，总投资额4569亿元，其中签约项目308项，总投资额2520亿元。 【材料二】 2018年5月24日，由环球网主办的 “ 数字中国 ” 大数据发展论坛暨环球大数据研究中心成立仪式在人民日报社新媒体大楼举行。大数据战略已经上升为国家战略。数字建设给各国经济社会发展、国家管理、社会治理、人民生活带来重大而深远的影响；数字建设为各项事业发展提供信息化技术和信息资源支撑；数字化、网络化、智能化驱动数字中国建设向纵深推进；信息化代表新的生产力和新的发展方向，将助成生产力质的飞跃，引发生产关系的重大变革。 【材料三】 主要行业数字化水平变化表 行业数字化 年份占比 2016年占比 2017年占比 2018年占比 2019年占比 农业数字化 4.90% 5.30% 6.50% 6.90% 工业数字化 14.20% 16.20% 17.20% 20.10% 服务业数字化 23.10% 26.30% 32.60% 45.10% —— 根据《中国数字经济发展与就业白皮书（2020）》整理 1. 下列表述 不符合 以上材料内容的一项是（ ） A. 数字中国建设峰会举办的背景是【材料一】的第一句话。 B. 首届数字中国建设峰会主要任务是通过展示最新成果，促进交流，加快建设发展等。 C. 第二届数字中国建设峰会签署一批重大合作项目，助推数字中国建设向更高水平发展。 D. 大数据战略已经上升为国家战略，所以各行各业将很快完成数字化建设。 2. 请结合【材料三】分析我国主要行业数字化水平有什么特点。 3. 结合以上材料说说推进数字化建设有何意义。,1. D 2. ①农业数字化相对落后。②工业数字化在加快。③服务业数字化持续领先。或：①农业数字化发展较慢。②工业数字化发展稍快。③服务业数字化发展迅猛。 3. ①数字化建设给各国经济社会发展、国家管理、社会治理、人民生活带来重大而深远的影响。②数字化建设为各项事业发展提供信息化技术和信息资源支撑。③数字化、网络化、智能化驱动数字中国建设向纵深推进。④信息化代表新的生产力和新的发展方向，将助成生产力质的飞跃，引发生产关系的重大变革。,,,,
2960650540638208,,1102.0,,,如图，在一块长为 21m ，宽为 15m 的长方形草地上，有一块弯曲的小路，小路的左边线向右平移 1m 就是它的右边线，则这块草地的绿地面积为 m 2 ．,300,,,,
3472710656081920,,1102.0,,,如图，在一块长为 ，宽为 的长方形草地上，有一条弯曲的小路，小路的左边线向右平移 就是它的右边线，这块草地的绿地面积为 ．,35,,,,
3214320080920576,,1102.0,,,如图，在一块长为 ，宽为 的长方形草地上，有一条弯曲的小路，小路的左边线向右平移 就是它的右边线，这块草地的绿地面积为 ．,63,,,,
2517124834631681,,1102.0,,,如图，在一块长为 am ，宽为 bm 的长方形草地上，有一条弯曲的小路，小路的左边线向右平移 1m 就是它的右边线．则这块草地的绿地面积是 m 2 ．,b(a － 1),,,,
3282450481586176,,1101.0,,,如图，在一块长为 11 米，宽为 5 米的长方形草地上，有一条弯曲的小路，小路的左边线向右平移 1 米就是它的右边线，这块草地的绿地面积是( )平方米． A. 50 B. 55 C. 40 D. 44,A,,,,
2833278980571136,,1003.0,,,阅读下面的文字，完成问题。 快递里的深情 艾科 ①自从故乡的小镇上有了快递网点后，我隔三差五就会给老家的父亲邮寄一些物品回去。起初的时候，父亲闻听需要凭借手机取件码才能取出快递，吓得不知如何是好——思想保守的他，最怕接触 “ 新鲜事物 ” ，他生怕一不小心就把银行卡里的养老钱 “ 捣鼓 ” 没了，所以给他买的智能手机，也成了可有可无的摆设。 ②父亲的忧惧丝毫阻挡不了我往家里邮寄东西的频率，每次收到取件短信通知后，他都不得不硬着头皮骑上电动三轮车，去距家8里路的集镇上取件。一段时间过后，取的快递多了，父亲便不再惧怕其中的 “ 深奥 ” 与 “ 繁琐 ” ，以至于再收到取件短信通知时，都会喜不自胜地直奔集镇。而快递，也成了我们父子之间紧密联系的温情纽带。 ③一个平淡如水的周末，我打电话告诉父亲说，我准备再给家里邮寄一点东西回去。父亲忙不迭地一口回绝： “ 家里什么都有，千万别乱花钱！ ” 我说东西都已打包，明早就能发出。父亲一听 “ 木已成舟 ” ，也就不再作无谓的争辩了，他放低声音问我这回又寄了什么？我说有给奶奶的保健品，给你的茶叶，给小侄女小侄子的烧鸡，还有一些山野干货。我还想特意告诉父亲，包裹里面还有一个信封，信封里装了2000块钱，但话到嘴边又咽了下去，因为我怕父亲会再度冲我发火，但凡提到钱的话题，他总是极其敏感多疑。 ④ 两天之后，收到包裹的父亲来电将我训斥一番： “ 东西买了寄回来也就算了，为啥还寄那么多钱？家里又不缺钱！ ” 我说我一年到头很少回家，这钱就当是我孝敬你和奶奶的，现在生活条件好了，你们想吃什么就买什么，用完了我再给你寄。父亲在电话那端又噼里啪啦地 “ 教训 ” 了我几句后，便 “ 嗯 ” 了一声挂了电话。其实我给父亲寄钱实属无奈，因为对年近七旬的他而言，银行转账和手机汇款都是 “ 不太靠谱 ” 的做法，邮寄现金才是最为放心安全、妥帖直观的方式。我最怕父亲收到钱后，会将其直接存到银行卡里——他是一位花钱比挣钱还难百倍的倔老头。 ⑤后来的日子里，我经常出其不意地给家里寄东西，父亲每次收到快递后，都会打电话将我训斥一番，且每次训斥的时长都在一刻钟以上。父亲的 “ 训斥 ” 蕴含一个规律——先是将我 “ 骂 ” 得狗血喷头，后又对我关怀备至。不管父亲多么怒火中烧，我的心里都会灿如春花，因为从他那声情并茂的训斥里，我能够感受到父亲很是享受在乡亲们的见证下，频频收到儿子寄来的 “ 孝心包裹 ” 的自豪感。父亲只想成为我们迈向美好生活的助推器，不想沦为通往幸福之路的绊脚石。但对我来说，能够时常在电话里聆听到父亲 “ 声嘶力竭 ” 的 “ 训斥 ” 亦是十分开心的事，至少可以说明，声如洪钟的父亲，身体依然康健，精气神依旧十足。 ⑥一个春日的下午，我突然收到一份发自老家的快递，拆开一看顿时泪目，里面是一双父亲做的布鞋，这也是他老人家给我寄的第一份快递。我记得曾在无意间和他说过，我特别喜欢穿他做的布鞋，没想到随口说的一句话，父亲竟然记在了心里，并重拾起搁置了多年的手艺给我做了这双布鞋。父亲的视力虽大不如前，体力也每况愈下，但针线活的功夫依旧不减当年。那一针一线犹如他那鬓角的白发，洗尽了平凡岁月的铅华，凝结着血浓于水的真爱。捧着那双布鞋，我再度潸然泪下。 ⑦渐渐地感受到了快递带给生活的便利后，父亲也开始频繁地给我邮寄东西，只是他寄的物品大都非常经济实惠。比如， 春天，他会给我寄香椿和野菜；夏天，寄瓜果和蔬菜；秋天，寄玉米和黄豆；冬天寄冬瓜和红薯。 自家地里一年四季产的粮菜果蔬，他都会第一时间给我寄来让我尝鲜。 ⑧快递，让相隔两地的父子，忘却了地理和时空上的距离。我们频繁地给彼此邮寄的东西，并非都是对方真正所需之物，我们邮寄的，其实是一份份沉甸甸的期盼、祝福和牵念。 在多少个无眠的夜晚，我看着父亲寄来的包裹泣不成声，但我希望父亲不要像我这样伤感。 我期盼自己寄出去的每一份快递，都是一剂排解思念之苦的灵丹妙药，更祈愿这一份份蕴含在快递里的绵绵真情，会馨香衡远、历久弥坚。 （选自《读者》2021年第1期，有删改） 1. 根据文章内容，将表格补充完整。 情节内容 父亲的情感变化 父亲骑行八公里取“我”的快递 ① ② 训斥 父亲频频收到“我”的快递 ③ ④ 牵挂 2. 第④段画线的句子运用什么描写方法？有什么作用？ 3. 从修辞的角度赏析第⑦段中画线句的妙处。 4. 文章以“快递里的深情”为题，有什么好处？ 5. 如何理解结尾段画线句“在多少个无眠的夜晚，我看着父亲寄来的包裹泣不成声，但我希望父亲不要像我这样伤感”的含义？,1. ①忧惧；②父亲收到带有“钱”的包裹；③自豪；④父亲给“我”快递布鞋，并频繁邮寄日用品和食物。 2. 语言描写，写出了父亲为“我”着想，怕“我”乱花钱，不想让“我”有生活负担的心理，刻画了一位关爱和体贴孩子的父亲形象，更体现了父亲不求回报、无私的爱。 3. 排比，写出了父亲对儿子的关怀四季常在，表现了儿子对父爱的感动，句式整齐，使情感表达更强烈。 4. 贯穿全文的线索，将事件贯串起来，使全文内容紧凑，结构完整；揭示文章主旨：蕴藏在生活中的父子深情。 5. 儿子收到父亲的包裹，被包裹背后深沉的爱意而感动，为思念父亲而留下感伤的泪水；儿子希望父亲理解包裹里亲情，但不要因思念与儿子的不能陪伴而伤心，表现了儿子对父亲的深沉的爱意。,,,,
